step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
83,2.0,0.04635708850251138,0.045,0.9711257765423111,False,True,0.04749638079980428,0.004096634299129154,0.21389324963092804,6.416797488927841,-0.06703840219021355,0.03603861480951309,1.8019307404756546,-0.07310106782078367,0.03024871274828911,1.5124356374144554,-0.010291843709342063,0.011269323527812958,0.8451992645859718,0.2083881341875483
84,2.0,0.04639595659000293,0.045,0.9702987959573844,False,True,0.04747689546460657,0.0038868087491553127,0.21327772736549377,6.398331820964813,-0.06706726863656047,0.035788729786872864,1.7894364893436432,-0.07299701069401261,0.03039352223277092,1.519676111638546,-0.010419824406525634,0.011463679373264313,0.8597759529948235,0.20804029285699963
85,2.0,0.04643283636149004,0.045,0.9695141199682971,False,True,0.04745847927987588,0.0036879771487106916,0.2126951962709427,6.380855888128281,-0.06709615904127024,0.03554997593164444,1.777498796582222,-0.07289737465606205,0.030529092997312546,1.5264546498656273,-0.01053407626214623,0.01164688915014267,0.8735166862607002,0.20771274974872342
86,2.0,0.04646783200369641,0.045,0.9687695318362465,False,True,0.0474410764451887,0.0034995642206374356,0.21214357018470764,6.364307105541229,-0.06712504499519545,0.03532151132822037,1.7660755664110184,-0.07280193664068688,0.03065509721636772,1.532754860818386,-0.010635450102394339,0.011819742619991302,0.8864806964993477,0.20740439337070268
87,2.0,0.04650104215463876,0.045,0.9680629328800263,False,True,0.04742463128654137,0.0033210150942347694,0.21162156760692596,6.348647028207779,-0.06715390106605641,0.03510308265686035,1.7551541328430176,-0.07271048553895762,0.030773025006055832,1.5386512503027916,-0.010724745114515601,0.011982806026935577,0.8987104520201683,0.20711417304059979
88,2.0,0.046532560334780815,0.045,0.9673923333025358,False,True,0.0474090950029636,0.0031518180142055263,0.21112720668315887,6.333816200494766,-0.06718270320039985,0.03489373251795769,1.7446866258978844,-0.07262282066212165,0.030882563441991806,1.5441281720995903,-0.010802717767221536,0.012136287987232208,0.9102215990424156,0.20684109148541138
89,2.0,0.04656247508540779,0.045,0.9667558492466427,False,True,0.04739441766256185,0.0029914750626976183,0.21065938472747803,6.319781541824341,-0.06721142882320469,0.03469347581267357,1.7346737906336784,-0.07253875272997819,0.030984487384557724,1.5492243692278862,-0.010870083261171544,0.012281246483325958,0.9210934862494469,0.2065842086751993
90,2.0,0.046590870308872157,0.045,0.9661516955559115,False,True,0.04738055415689685,0.002839522346436557,0.21021653711795807,6.306496113538742,-0.06724005828609117,0.03450135141611099,1.7250675708055496,-0.07245810191772065,0.03107970580458641,1.5539852902293205,-0.010927511448267513,0.012417592108249664,0.9313194081187248,0.2063426328441231
91,2.0,0.04661782551137207,0.045,0.9655781806091048,False,True,0.04736746173315178,0.0026955202499914788,0.20979739725589752,6.293921917676926,-0.06726857093763315,0.034317582845687866,1.7158791422843933,-0.07238069848249482,0.031167160719633102,1.5583580359816551,-0.010975644861921778,0.012546338140964508,0.9409753605723381,0.20611552307147726
92,2.0,0.04664341587313234,0.045,0.9650337048269715,False,True,0.04735509526430007,0.0025590361760266522,0.20940126478672028,6.282037943601608,-0.06729695092809035,0.03414126858115196,1.7070634290575981,-0.07230638187860158,0.031249787658452988,1.5624893829226494,-0.011015076022328554,0.012667618691921234,0.9500714018940926,0.20590208483330452
93,2.0,0.046667712795768874,0.045,0.9645167490261941,False,True,0.047343421067156735,0.0024296922636536655,0.20902568101882935,6.27077043056488,-0.06732518051778895,0.03397242724895477,1.6986213624477386,-0.07223499911051717,0.03132481500506401,1.5662407502532005,-0.011046377430075546,0.012781687080860138,0.9586265310645103,0.2057015630378159
94,2.0,0.04669078373037677,0.045,0.96402587807709,False,True,0.047332396727068085,0.0023070934607898053,0.20867104828357697,6.260131448507309,-0.0673532463112951,0.03381011635065079,1.6905058175325394,-0.0721664052320095,0.031395819038152695,1.5697909519076347,-0.011070076561942806,0.01288904994726181,0.9666787460446358,0.20551324304430016
95,2.0,0.046712692782873905,0.045,0.9635597280239594,False,True,0.04732199331907931,0.0021909052497132153,0.20833440124988556,6.250032037496567,-0.06738113378255237,0.03365449979901314,1.682724989950657,-0.07210046312892213,0.031460147351026535,1.5730073675513268,-0.011086680895634481,0.01299016922712326,0.9742626920342445,0.20533644971282347
96,2.0,0.046733500525924544,0.045,0.9631170100867118,False,True,0.04731217315449388,0.0020807743050639538,0.20801670849323273,6.240501254796982,-0.06740883063429805,0.033505115658044815,1.6752557829022408,-0.07203704311119144,0.031520333141088486,1.5760166570544243,-0.011096664436123073,0.01308538019657135,0.9814035147428513,0.2051705453776775
97,2.0,0.0467532644076749,0.045,0.9626965019643638,False,True,0.047302906787214875,0.001976388175035232,0.20771589875221252,6.231476962566376,-0.0674363252024056,0.03336166962981224,1.668083481490612,-0.07197602231987767,0.03157545253634453,1.5787726268172264,-0.011100475888369148,0.013174965977668762,0.9881224483251572,0.20501492699052462
98,2.0,0.0467720387867652,0.045,0.9622970470901022,False,True,0.047294162655341476,0.0018774379090299997,0.20743153989315033,6.22294619679451,-0.06746360683490989,0.03322400897741318,1.6612004488706589,-0.07191728381975665,0.031626295298337936,1.5813147649168968,-0.011098538238937028,0.01325913518667221,0.9944351390004158,0.20486902221157793
99,2.0,0.04678987521166689,0.045,0.9619175486879386,False,True,0.04728591415529578,0.0017836424901690462,0.20716208219528198,6.2148624658584595,-0.06749066691279135,0.033091288059949875,1.6545644029974937,-0.07186071678019297,0.03167327865958214,1.583663932979107,-0.011091246069173832,0.013338185846805573,1.000363938510418,0.20473228914070463
100,2.0,0.04680682254844914,0.045,0.9615569670542736,False,True,0.047278135554341606,0.0016947336782251188,0.20690731704235077,6.207219511270523,-0.06751749516550146,0.03296388313174248,1.6481941565871239,-0.07180621712788424,0.031715404242277145,1.5857702121138573,-0.011078981585460508,0.01341276615858078,1.0059574618935585,0.20460421921136093
101,2.0,0.04682292691123695,0.045,0.9612143210375117,False,True,0.04727079643380728,0.0016104362787809634,0.20666703581809998,6.200011074542999,-0.06754408459948329,0.03284148499369621,1.6420742496848106,-0.07175368555660126,0.03175507113337517,1.5877535566687584,-0.011062094740147218,0.013482674956321716,1.0112006217241287,0.20448432895836335
102,2.0,0.046838232188261865,0.045,0.9608886768454922,False,True,0.04726387877883327,0.0015305277024917074,0.2064388245344162,6.193164736032486,-0.0675704287453211,0.03272346034646034,1.6361730173230171,-0.07170302817620622,0.03179078921675682,1.589539460837841,-0.011040916630561141,0.013548403978347778,1.0161302983760834,0.20437216182916337
103,2.0,0.046852779905488716,0.045,0.9605791509470486,False,True,0.047257358419691704,0.0014547717226850998,0.20622314512729645,6.186694353818893,-0.06759652028848015,0.03261001035571098,1.6305005177855492,-0.07165415537894394,0.03182285651564598,1.591142825782299,-0.011015765657820966,0.01360996812582016,1.020747609436512,0.20426728362820495
104,2.0,0.0468666093456467,0.045,0.9602849075394319,False,True,0.04725121225372703,0.0013829440157986372,0.20601938664913177,6.180581599473953,-0.06762235442700071,0.032500363886356354,1.6250181943178177,-0.07160698332161866,0.031852658838033676,1.5926329419016838,-0.010986934230161153,0.013667978346347809,1.0250983759760857,0.20416928779875226
105,2.0,0.04687975779154414,0.045,0.9600051533714014,False,True,0.04724542194505435,0.001314844589743458,0.20582665503025055,6.1747996509075165,-0.06764792486421135,0.03239530697464943,1.6197653487324715,-0.0715614320103477,0.03187866136431694,1.593933068215847,-0.01095470629171581,0.013722352683544159,1.029176451265812,0.20407778834463336
106,2.0,0.04689226046071656,0.045,0.9597391391336901,False,True,0.04723996527505089,0.0012502669172423375,0.20564448833465576,6.169334650039673,-0.06767322900671066,0.032293420284986496,1.6146710142493248,-0.07151742508579852,0.03190333768725395,1.5951668843626976,-0.010919336630901607,0.013773120939731598,1.0329840704798698,0.20399241759091813
107,2.0,0.04690415090208819,0.045,0.9594861510194003,False,True,0.04723482938781457,0.0011890441371627258,0.2054717093706131,6.164151281118393,-0.0676982610570993,0.03219545632600784,1.6097728163003922,-0.07147489061645114,0.03192375227808952,1.5961876139044762,-0.01088108053901139,0.013820886611938477,1.0365664958953857,0.20391282982531822
108,2.0,0.04691546064388299,0.045,0.9592455182152555,False,True,0.04722998961499292,0.001130974179480021,0.20530931651592255,6.159279495477676,-0.06772301878267527,0.032100874930620193,1.6050437465310097,-0.07143376038591713,0.03194345161318779,1.5971725806593895,-0.010840165633772377,0.013865582644939423,1.0399186983704567,0.2038386981335959
109,2.0,0.04692621976512467,0.045,0.9590166007420282,False,True,0.0472254357327031,0.0010759121241682434,0.2051549106836319,6.154647320508957,-0.06774749863665372,0.03200988471508026,1.600494235754013,-0.07139396969564381,0.03195976838469505,1.5979884192347527,-0.01079681363612183,0.01390751451253891,1.0430635884404182,0.20376971368071548
110,2.0,0.04693645665992142,0.045,0.958798794469757,False,True,0.0472211492767999,0.0010236894796747387,0.20500926673412323,6.150278002023697,-0.06777169915384913,0.03192159906029701,1.5960799530148506,-0.07135545704217185,0.031974922865629196,1.5987461432814598,-0.010751226551336092,0.013946615159511566,1.0459961369633675,0.20370558345661605
111,2.0,0.0469461983340018,0.045,0.9585915248084723,False,True,0.04721711864155469,0.0009741674080382401,0.2048713117837906,6.146139353513718,-0.06779561734799855,0.03183654323220253,1.5918271616101265,-0.07131816422472112,0.03198718652129173,1.5993593260645866,-0.010703602266000643,0.013983272016048431,1.0487454012036324,0.20364603105175763
112,2.0,0.04695547023059795,0.045,0.9583942504128096,False,True,0.047213325816475735,0.0009271896596149687,0.20474135875701904,6.142240762710571,-0.06781925212178064,0.03175417333841324,1.587708666920662,-0.07128203577967808,0.03199845179915428,1.599922589957714,-0.010654120666317358,0.014017410576343536,1.0513057932257652,0.20359079396155955
113,2.0,0.04696429653710979,0.045,0.9582064566572385,False,True,0.04720976006370828,0.0008826306511840187,0.20461836457252502,6.138550937175751,-0.06784260120577447,0.031674765050411224,1.5837382525205612,-0.07124701971587845,0.03200722858309746,1.600361429154873,-0.010602957081154666,0.014049522578716278,1.0537141934037209,0.20353962675882944
114,2.0,0.04697270010486637,0.045,0.9580276573432687,False,True,0.04720640707785364,0.0008403567756581909,0.20450232923030853,6.135069876909256,-0.06786566560069628,0.03159750625491142,1.5798753127455711,-0.07121306618706162,0.03201569244265556,1.6007846221327782,-0.01055026431796417,0.014079220592975616,1.0559415444731712,0.20349229485549897
115,2.0,0.04698070277333977,0.045,0.9578573878012814,False,True,0.047203260558189485,0.0008002668473401642,0.2043917328119278,6.131751984357834,-0.06788844358603863,0.03152301535010338,1.576150767505169,-0.07118012749656424,0.03202114626765251,1.6010573133826256,-0.010496198608264706,0.014106899499893188,1.0580174624919891,0.20344857496720953
116,2.0,0.046988325014776136,0.045,0.9576952124515715,False,True,0.04720030295379796,0.0007622241436362753,0.20428825914859772,6.1286477744579315,-0.06791093457859665,0.031451113522052765,1.5725556761026382,-0.07114815903471387,0.032026004046201706,1.6013002023100853,-0.010440902981400099,0.014132894575595856,1.0599670931696892,0.2034082590435313
117,2.0,0.04699558633589555,0.045,0.9575407162575413,False,True,0.047197526919688475,0.0007261321119417241,0.2041899412870407,6.125698238611221,-0.06793313979929427,0.03138095885515213,1.5690479427576065,-0.07111711856233939,0.032029833644628525,1.6014916822314262,-0.010384505602409553,0.01415695995092392,1.061771996319294,0.20337115029274871
118,2.0,0.04700250527044242,0.045,0.9573935048842038,False,True,0.04719492393071661,0.0006918934546865096,0.2040969580411911,6.122908741235733,-0.067955058148197,0.03131335973739624,1.565667986869812,-0.0710869655146976,0.032031457871198654,1.6015728935599327,-0.010327137252354538,0.014179311692714691,1.0634483769536018,0.20333706101874793
119,2.0,0.04700909921353684,0.045,0.9572532082226204,False,True,0.0471924797163525,0.0006593943094421184,0.20400984585285187,6.120295375585556,-0.06797669076494113,0.0312475748360157,1.562378741800785,-0.07105766217541037,0.032033007591962814,1.6016503795981407,-0.010268912189288767,0.01420024037361145,1.0650180280208588,0.20330581689227248
120,2.0,0.047015384777444394,0.045,0.957119472820332,False,True,0.04719018911732753,0.0006285563907554303,0.2039269506931305,6.117808520793915,-0.06799803820170794,0.031184006482362747,1.5592003241181374,-0.07102917219858869,0.03203287348151207,1.6016436740756035,-0.01020994095032775,0.014219537377357483,1.0664653033018112,0.20327725115192408
121,2.0,0.047021377663181874,0.045,0.9569919646131516,False,True,0.04718804249242276,0.0005992885737479692,0.20384885370731354,6.115465611219406,-0.06801910184833011,0.031121939420700073,1.5560969710350037,-0.07100146065950623,0.03203217312693596,1.601608656346798,-0.010150324546634878,0.014237262308597565,1.0677946731448174,0.20325120411532607
122,2.0,0.047027092784888806,0.045,0.9568703662789615,False,True,0.0471860328723695,0.0005715121706932613,0.20377488434314728,6.113246530294418,-0.0680398821697933,0.03106214478611946,1.553107239305973,-0.0709744944876981,0.032030027359724045,1.6015013679862022,-0.010090162167976886,0.014253772795200348,1.069032959640026,0.20322752563839874
123,2.0,0.047032544213736566,0.045,0.9567543784311369,False,True,0.04718415088501823,0.0005451428847759454,0.203705295920372,6.11115887761116,-0.06806038091066093,0.031004007905721664,1.5502003952860832,-0.07094824263895054,0.032027583569288254,1.6013791784644127,-0.01002954214809042,0.014269083738327026,1.070181280374527,0.20320607542827612
124,2.0,0.04703774538869087,0.045,0.9566437151342367,False,True,0.047182392387413,0.0005201174954304333,0.20363913476467133,6.10917404294014,-0.0680805999555078,0.03094691038131714,1.547345519065857,-0.07092267458811864,0.03202415630221367,1.6012078151106834,-0.009968547344450416,0.014282755553722382,1.0712066665291786,0.2031867158937829
125,2.0,0.047042708997869026,0.045,0.9565381064283186,False,True,0.04718074918624141,0.0004963609178156025,0.2035769522190094,6.107308566570282,-0.06810053968227384,0.03089214488863945,1.5446072444319725,-0.07089776309724677,0.032019492238759995,1.6009746119379997,-0.009907261871840474,0.014295987784862518,1.0721990838646889,0.20316932483022898
126,2.0,0.04704744696284795,0.045,0.9564372986628096,False,True,0.04717921188524963,0.0004737964978920872,0.20351864397525787,6.105559319257736,-0.06812020264583306,0.030838560312986374,1.5419280156493187,-0.07087348157964932,0.03201505169272423,1.6007525846362114,-0.009845755889165184,0.014307796955108643,1.0730847716331482,0.20315378383782998
127,2.0,0.047051970765057426,0.045,0.9563410475519696,False,True,0.04717777972517943,0.00045238022094787333,0.20346270501613617,6.103881150484085,-0.06813959139344304,0.0307864248752594,1.53932124376297,-0.07084980464744636,0.03200959786772728,1.600479893386364,-0.009784095780055724,0.014318667352199554,1.0739000514149666,0.20313998041462927
128,2.0,0.047056291182914996,0.045,0.956249123767766,False,True,0.0471764439333634,0.00043204178575700913,0.20341072976589203,6.102321892976761,-0.06815870543825782,0.030735719949007034,1.5367859974503517,-0.07082670893768826,0.03200265392661095,1.6001326963305473,-0.00972235593811799,0.01432880014181137,1.0746600106358528,0.2031278114565074
